id,name,symbol,slug,cmc_rank,num_market_pairs,circulating_supply,total_supply,max_supply,infinite_supply,last_updated,date_added,tags,platform,self_reported_circulating_supply,self_reported_market_cap,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,quote.BTC.price,quote.BTC.volume_24h,quote.BTC.volume_change_24h,quote.BTC.percent_change_1h,quote.BTC.percent_change_24h,quote.BTC.percent_change_7d,quote.BTC.market_cap,quote.BTC.market_cap_dominance,quote.BTC.fully_diluted_market_cap,quote.BTC.last_updated,Timestamp
3317,uwzt59rlmso,tsegtzdszh,q4e0j6bbci,6394,1076,3712,5909,1823,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['j8gufs6zrcl', 't2cdr39vowb', '243kw6rh0y', '9mq24cei5gi', 'r0i8ndt610e', 'rtwy6g8kkja', 'zmqi07rmrdk', 't06mb0maqtm', 'wc4eec8fbhk', 'riod2xre7m']",,,,0.1282153160171715,3151,0.0916128638324915,0.8779766145587973,0.7252170211127902,0.9310289282348388,0.5521116082804802,9644,0.1656495713853576,2023-11-01T16:37:37.653Z,4091,417,,,,,9331,6871,0.3313101632076827,2023-11-01T16:37:37.653Z,2023-11-01 22:07:40.765234
2435,rrp00oyl8vd,tjl63xcpbh,fb952vpx8fh,4803,360,6403,4338,2830,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['45mwdfv1xak', 'ctd2lkfphz6', 'z78pb6xc73o', 'shoncuc0dl', 'ttks21z4yur', 'uhysvtvlzf', 'ehabv24gax', 'lpqsxcyqb3', 'g1x1gxliqvd', 't82vvwpw9hb']",,,,0.4553018554426844,3920,0.5210432511341696,0.8687874373573998,0.916161142992518,0.0797549637711303,0.4213157394997144,6483,0.0624378630113833,2023-11-01T16:37:37.653Z,536,8064,,,,,6992,6880,0.7644835419166449,2023-11-01T16:37:37.653Z,2023-11-01 22:07:40.765234
696,r1mhjb66erf,ochq3a819v,012puva3s1b7n,5817,5408,7111,8902,9748,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['e0fw925ldf', 'r42jmd5r0jn', '2os77imphn1', 'inusxsnnv1', 'pxca4mtulqc', 'wf73w9kua7q', 'aybq0fiw0yv', 'e2tnlmlqlcv', 'j050d1h8ybc', 'k7nxj6sk0ob']",,,,0.5969023184471978,2367,0.1520050180556915,0.2600404438209041,0.9916849851814268,0.9625631911472292,0.3518135927841603,5299,0.5546619073866499,2023-11-01T16:37:37.653Z,6521,9258,,,,,3298,7192,0.9382825029455266,2023-11-01T16:37:37.653Z,2023-11-01 22:07:42.849165
4032,fibmb718r6e,2z7hqbsjnq3,tov44chof1o,1144,6548,1433,8494,3832,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['533x6h7ugvd', 'owdwgs671dd', 'ombwtjaytgr', 'ggob7pc0apl', 'ajk54jipjrl', '5mw3e2qicks', 'g6h4qpiqo7t', '9a91p96jnle', 'h9juljpaqpe', 'julh36805ho']",,,,0.102475753917218,1479,0.3544812674509894,0.4187198972018828,0.6490364780932727,0.2323859885431736,0.3709195571395858,6258,0.1340299679711376,2023-11-01T16:37:37.653Z,6126,347,,,,,3960,448,0.7721945847032958,2023-11-01T16:37:37.653Z,2023-11-01 22:07:42.849165
1077,749zlcfap6u,d3epd0wplws,ytsam2ztnlc,8944,8439,8545,8566,101,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['clfdvyqtp6', 'mmoafh9guw', 'anouzodq67u', 'wxfks4s3mw', 'f74fb0kox0s', '3f62k9hn84g', 'mqc7r8ysa6i', '2prouflfpe3', '6yra1iwlso7', '91b0dvymqo4']",,,,0.0113223135349458,6228,0.5960292839509813,0.126365084078672,0.4086543099581059,0.728275173672944,0.7830486421446861,7300,0.7399210706286492,2023-11-01T16:37:37.653Z,1817,3256,,,,,9444,8088,0.9082685514640276,2023-11-01T16:37:37.653Z,2023-11-01 22:07:42.849165
9129,zrvdbfonza8,9kgarfdole,d73q1wygbmh,8810,3612,8652,9781,6788,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['l1bjjra22m', 'oau8hsrkgpi', 'jmhj8cky0sm', 'bcdu1glujk4', '46uplrlxzqu', '8oyv8ndo3ew', 'm8opj8uog09', '2hzxai3srj7', '5czru4xmd73', 'e0h9h7kx6f']",,,,0.3690176139623633,1926,0.4555074105266892,0.5247760729512361,0.9929192126220904,0.504077908327065,0.8103845940525589,1697,0.6688670288974607,2023-11-01T16:37:37.653Z,897,5684,,,,,7752,8495,0.2847563437743652,2023-11-01T16:37:37.653Z,2023-11-01 22:07:42.849165
1796,hj2xou4r41b,v0hgpim8vj,sq67ypxdcv,7190,8149,3989,4933,1290,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['muz45xoj849', 'n2f9vvvrsed', 'm1k7owrfumo', 'izzb56otleb', 'gvws2t7k7bt', 'hefpzf9q5ht', 'tm0z070n73j', '2ecfyh81zr7', '70v9ewwzdbc', '135xh8lddb4']",,,,0.4949796539614801,4706,0.3172667436165941,0.1272587822066528,0.1846493924558305,0.559746206088038,0.3625290378700638,7870,0.8480674385439764,2023-11-01T16:37:37.653Z,2802,3578,,,,,8559,7486,0.1462246486230256,2023-11-01T16:37:37.653Z,2023-11-01 22:07:42.849165
5652,z0o4m87pdfi,0u1y7rgi3rkd,2k84zuxj2ho,6495,8553,8023,9488,8141,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['awl8cgvm355', 'n58p7ufcu3', 's8732wh5w5s', 'hmybqw0uroj', '1tuztck5f57', '4as5c373h5', 'u35mfnz6pxn', 'luaytr5dmc', 'upzqdkm7wv', 'acxdq3nfy9']",,,,0.192446545977841,5353,0.7146107027032309,0.3005713760137551,0.9930202980548152,0.8073959930142343,0.2472649886254785,9662,0.7456703739921748,2023-11-01T16:37:37.653Z,1862,3406,,,,,92,9737,0.9747484934493408,2023-11-01T16:37:37.653Z,2023-11-01 22:07:42.849165
6675,zbsy5w6xn8g,8yhggz9lqtt,0nwlak1g508,1,14,3010,659,562,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['ojzca19hb8n', 'oc5ppt7pea', 'fm59l8lxpmm', 'p597bqihre', '7v4zus1lq48', '7qen3foi7n6', '1tjpmg4p68b', 'y0t4ap9hyzl', 'ltt0ij3pc9', 'mlsh3l0gs3r']",,,,0.0299964231289264,2203,0.6253753452637594,0.6031997213543723,0.7122601923281822,0.237281568587669,0.2094063458265596,5413,0.2556904547372349,2023-11-01T16:37:37.653Z,8666,578,,,,,3060,3188,0.5272347448393748,2023-11-01T16:37:37.653Z,2023-11-01 22:07:42.849165
8319,1j5s3km3afw,4292xlo3kjs,zwwqgq3wf7e,6215,9976,1531,5767,9516,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['wwkbl4h5twn', 'tweybicffn', 'gtcviyw8j1d', '1455t2j11dqg', 'w12el3c7x4h', '2now2fpa9o', '2xl2illepw9', 'opv29qproa', 'ie43h4ityq', 'uly6xxek5ss']",,,,0.9028170986527284,3679,0.3775274574608467,0.4247649098748989,0.7502259966387228,0.2564989240383151,0.4339505353419166,34,0.9294195781187068,2023-11-01T16:37:37.653Z,4467,8201,,,,,296,6666,0.8110524875081477,2023-11-01T16:37:37.653Z,2023-11-01 22:07:42.849165
3317,uwzt59rlmso,tsegtzdszh,q4e0j6bbci,6394,1076,3712,5909,1823,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['j8gufs6zrcl', 't2cdr39vowb', '243kw6rh0y', '9mq24cei5gi', 'r0i8ndt610e', 'rtwy6g8kkja', 'zmqi07rmrdk', 't06mb0maqtm', 'wc4eec8fbhk', 'riod2xre7m']",,,,0.1282153160171715,3151,0.0916128638324915,0.8779766145587973,0.7252170211127902,0.9310289282348388,0.5521116082804802,9644,0.1656495713853576,2023-11-01T16:37:37.653Z,4091,417,,,,,9331,6871,0.3313101632076827,2023-11-01T16:37:37.653Z,2023-11-01 22:07:42.849165
2435,rrp00oyl8vd,tjl63xcpbh,fb952vpx8fh,4803,360,6403,4338,2830,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['45mwdfv1xak', 'ctd2lkfphz6', 'z78pb6xc73o', 'shoncuc0dl', 'ttks21z4yur', 'uhysvtvlzf', 'ehabv24gax', 'lpqsxcyqb3', 'g1x1gxliqvd', 't82vvwpw9hb']",,,,0.4553018554426844,3920,0.5210432511341696,0.8687874373573998,0.916161142992518,0.0797549637711303,0.4213157394997144,6483,0.0624378630113833,2023-11-01T16:37:37.653Z,536,8064,,,,,6992,6880,0.7644835419166449,2023-11-01T16:37:37.653Z,2023-11-01 22:07:42.849165
696,r1mhjb66erf,ochq3a819v,012puva3s1b7n,5817,5408,7111,8902,9748,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['e0fw925ldf', 'r42jmd5r0jn', '2os77imphn1', 'inusxsnnv1', 'pxca4mtulqc', 'wf73w9kua7q', 'aybq0fiw0yv', 'e2tnlmlqlcv', 'j050d1h8ybc', 'k7nxj6sk0ob']",,,,0.5969023184471978,2367,0.1520050180556915,0.2600404438209041,0.9916849851814268,0.9625631911472292,0.3518135927841603,5299,0.5546619073866499,2023-11-01T16:37:37.653Z,6521,9258,,,,,3298,7192,0.9382825029455266,2023-11-01T16:37:37.653Z,2023-11-01 22:07:44.997361
4032,fibmb718r6e,2z7hqbsjnq3,tov44chof1o,1144,6548,1433,8494,3832,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['533x6h7ugvd', 'owdwgs671dd', 'ombwtjaytgr', 'ggob7pc0apl', 'ajk54jipjrl', '5mw3e2qicks', 'g6h4qpiqo7t', '9a91p96jnle', 'h9juljpaqpe', 'julh36805ho']",,,,0.102475753917218,1479,0.3544812674509894,0.4187198972018828,0.6490364780932727,0.2323859885431736,0.3709195571395858,6258,0.1340299679711376,2023-11-01T16:37:37.653Z,6126,347,,,,,3960,448,0.7721945847032958,2023-11-01T16:37:37.653Z,2023-11-01 22:07:44.997361
1077,749zlcfap6u,d3epd0wplws,ytsam2ztnlc,8944,8439,8545,8566,101,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['clfdvyqtp6', 'mmoafh9guw', 'anouzodq67u', 'wxfks4s3mw', 'f74fb0kox0s', '3f62k9hn84g', 'mqc7r8ysa6i', '2prouflfpe3', '6yra1iwlso7', '91b0dvymqo4']",,,,0.0113223135349458,6228,0.5960292839509813,0.126365084078672,0.4086543099581059,0.728275173672944,0.7830486421446861,7300,0.7399210706286492,2023-11-01T16:37:37.653Z,1817,3256,,,,,9444,8088,0.9082685514640276,2023-11-01T16:37:37.653Z,2023-11-01 22:07:44.997361
9129,zrvdbfonza8,9kgarfdole,d73q1wygbmh,8810,3612,8652,9781,6788,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['l1bjjra22m', 'oau8hsrkgpi', 'jmhj8cky0sm', 'bcdu1glujk4', '46uplrlxzqu', '8oyv8ndo3ew', 'm8opj8uog09', '2hzxai3srj7', '5czru4xmd73', 'e0h9h7kx6f']",,,,0.3690176139623633,1926,0.4555074105266892,0.5247760729512361,0.9929192126220904,0.504077908327065,0.8103845940525589,1697,0.6688670288974607,2023-11-01T16:37:37.653Z,897,5684,,,,,7752,8495,0.2847563437743652,2023-11-01T16:37:37.653Z,2023-11-01 22:07:44.997361
1796,hj2xou4r41b,v0hgpim8vj,sq67ypxdcv,7190,8149,3989,4933,1290,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['muz45xoj849', 'n2f9vvvrsed', 'm1k7owrfumo', 'izzb56otleb', 'gvws2t7k7bt', 'hefpzf9q5ht', 'tm0z070n73j', '2ecfyh81zr7', '70v9ewwzdbc', '135xh8lddb4']",,,,0.4949796539614801,4706,0.3172667436165941,0.1272587822066528,0.1846493924558305,0.559746206088038,0.3625290378700638,7870,0.8480674385439764,2023-11-01T16:37:37.653Z,2802,3578,,,,,8559,7486,0.1462246486230256,2023-11-01T16:37:37.653Z,2023-11-01 22:07:44.997361
5652,z0o4m87pdfi,0u1y7rgi3rkd,2k84zuxj2ho,6495,8553,8023,9488,8141,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['awl8cgvm355', 'n58p7ufcu3', 's8732wh5w5s', 'hmybqw0uroj', '1tuztck5f57', '4as5c373h5', 'u35mfnz6pxn', 'luaytr5dmc', 'upzqdkm7wv', 'acxdq3nfy9']",,,,0.192446545977841,5353,0.7146107027032309,0.3005713760137551,0.9930202980548152,0.8073959930142343,0.2472649886254785,9662,0.7456703739921748,2023-11-01T16:37:37.653Z,1862,3406,,,,,92,9737,0.9747484934493408,2023-11-01T16:37:37.653Z,2023-11-01 22:07:44.997361
6675,zbsy5w6xn8g,8yhggz9lqtt,0nwlak1g508,1,14,3010,659,562,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['ojzca19hb8n', 'oc5ppt7pea', 'fm59l8lxpmm', 'p597bqihre', '7v4zus1lq48', '7qen3foi7n6', '1tjpmg4p68b', 'y0t4ap9hyzl', 'ltt0ij3pc9', 'mlsh3l0gs3r']",,,,0.0299964231289264,2203,0.6253753452637594,0.6031997213543723,0.7122601923281822,0.237281568587669,0.2094063458265596,5413,0.2556904547372349,2023-11-01T16:37:37.653Z,8666,578,,,,,3060,3188,0.5272347448393748,2023-11-01T16:37:37.653Z,2023-11-01 22:07:44.997361
8319,1j5s3km3afw,4292xlo3kjs,zwwqgq3wf7e,6215,9976,1531,5767,9516,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['wwkbl4h5twn', 'tweybicffn', 'gtcviyw8j1d', '1455t2j11dqg', 'w12el3c7x4h', '2now2fpa9o', '2xl2illepw9', 'opv29qproa', 'ie43h4ityq', 'uly6xxek5ss']",,,,0.9028170986527284,3679,0.3775274574608467,0.4247649098748989,0.7502259966387228,0.2564989240383151,0.4339505353419166,34,0.9294195781187068,2023-11-01T16:37:37.653Z,4467,8201,,,,,296,6666,0.8110524875081477,2023-11-01T16:37:37.653Z,2023-11-01 22:07:44.997361
3317,uwzt59rlmso,tsegtzdszh,q4e0j6bbci,6394,1076,3712,5909,1823,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['j8gufs6zrcl', 't2cdr39vowb', '243kw6rh0y', '9mq24cei5gi', 'r0i8ndt610e', 'rtwy6g8kkja', 'zmqi07rmrdk', 't06mb0maqtm', 'wc4eec8fbhk', 'riod2xre7m']",,,,0.1282153160171715,3151,0.0916128638324915,0.8779766145587973,0.7252170211127902,0.9310289282348388,0.5521116082804802,9644,0.1656495713853576,2023-11-01T16:37:37.653Z,4091,417,,,,,9331,6871,0.3313101632076827,2023-11-01T16:37:37.653Z,2023-11-01 22:07:44.997361
2435,rrp00oyl8vd,tjl63xcpbh,fb952vpx8fh,4803,360,6403,4338,2830,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['45mwdfv1xak', 'ctd2lkfphz6', 'z78pb6xc73o', 'shoncuc0dl', 'ttks21z4yur', 'uhysvtvlzf', 'ehabv24gax', 'lpqsxcyqb3', 'g1x1gxliqvd', 't82vvwpw9hb']",,,,0.4553018554426844,3920,0.5210432511341696,0.8687874373573998,0.916161142992518,0.0797549637711303,0.4213157394997144,6483,0.0624378630113833,2023-11-01T16:37:37.653Z,536,8064,,,,,6992,6880,0.7644835419166449,2023-11-01T16:37:37.653Z,2023-11-01 22:07:44.997361
696,r1mhjb66erf,ochq3a819v,012puva3s1b7n,5817,5408,7111,8902,9748,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['e0fw925ldf', 'r42jmd5r0jn', '2os77imphn1', 'inusxsnnv1', 'pxca4mtulqc', 'wf73w9kua7q', 'aybq0fiw0yv', 'e2tnlmlqlcv', 'j050d1h8ybc', 'k7nxj6sk0ob']",,,,0.5969023184471978,2367,0.1520050180556915,0.2600404438209041,0.9916849851814268,0.9625631911472292,0.3518135927841603,5299,0.5546619073866499,2023-11-01T16:37:37.653Z,6521,9258,,,,,3298,7192,0.9382825029455266,2023-11-01T16:37:37.653Z,2023-11-01 22:07:47.092176
4032,fibmb718r6e,2z7hqbsjnq3,tov44chof1o,1144,6548,1433,8494,3832,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['533x6h7ugvd', 'owdwgs671dd', 'ombwtjaytgr', 'ggob7pc0apl', 'ajk54jipjrl', '5mw3e2qicks', 'g6h4qpiqo7t', '9a91p96jnle', 'h9juljpaqpe', 'julh36805ho']",,,,0.102475753917218,1479,0.3544812674509894,0.4187198972018828,0.6490364780932727,0.2323859885431736,0.3709195571395858,6258,0.1340299679711376,2023-11-01T16:37:37.653Z,6126,347,,,,,3960,448,0.7721945847032958,2023-11-01T16:37:37.653Z,2023-11-01 22:07:47.092176
1077,749zlcfap6u,d3epd0wplws,ytsam2ztnlc,8944,8439,8545,8566,101,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['clfdvyqtp6', 'mmoafh9guw', 'anouzodq67u', 'wxfks4s3mw', 'f74fb0kox0s', '3f62k9hn84g', 'mqc7r8ysa6i', '2prouflfpe3', '6yra1iwlso7', '91b0dvymqo4']",,,,0.0113223135349458,6228,0.5960292839509813,0.126365084078672,0.4086543099581059,0.728275173672944,0.7830486421446861,7300,0.7399210706286492,2023-11-01T16:37:37.653Z,1817,3256,,,,,9444,8088,0.9082685514640276,2023-11-01T16:37:37.653Z,2023-11-01 22:07:47.092176
9129,zrvdbfonza8,9kgarfdole,d73q1wygbmh,8810,3612,8652,9781,6788,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['l1bjjra22m', 'oau8hsrkgpi', 'jmhj8cky0sm', 'bcdu1glujk4', '46uplrlxzqu', '8oyv8ndo3ew', 'm8opj8uog09', '2hzxai3srj7', '5czru4xmd73', 'e0h9h7kx6f']",,,,0.3690176139623633,1926,0.4555074105266892,0.5247760729512361,0.9929192126220904,0.504077908327065,0.8103845940525589,1697,0.6688670288974607,2023-11-01T16:37:37.653Z,897,5684,,,,,7752,8495,0.2847563437743652,2023-11-01T16:37:37.653Z,2023-11-01 22:07:47.092176
1796,hj2xou4r41b,v0hgpim8vj,sq67ypxdcv,7190,8149,3989,4933,1290,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['muz45xoj849', 'n2f9vvvrsed', 'm1k7owrfumo', 'izzb56otleb', 'gvws2t7k7bt', 'hefpzf9q5ht', 'tm0z070n73j', '2ecfyh81zr7', '70v9ewwzdbc', '135xh8lddb4']",,,,0.4949796539614801,4706,0.3172667436165941,0.1272587822066528,0.1846493924558305,0.559746206088038,0.3625290378700638,7870,0.8480674385439764,2023-11-01T16:37:37.653Z,2802,3578,,,,,8559,7486,0.1462246486230256,2023-11-01T16:37:37.653Z,2023-11-01 22:07:47.092176
5652,z0o4m87pdfi,0u1y7rgi3rkd,2k84zuxj2ho,6495,8553,8023,9488,8141,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['awl8cgvm355', 'n58p7ufcu3', 's8732wh5w5s', 'hmybqw0uroj', '1tuztck5f57', '4as5c373h5', 'u35mfnz6pxn', 'luaytr5dmc', 'upzqdkm7wv', 'acxdq3nfy9']",,,,0.192446545977841,5353,0.7146107027032309,0.3005713760137551,0.9930202980548152,0.8073959930142343,0.2472649886254785,9662,0.7456703739921748,2023-11-01T16:37:37.653Z,1862,3406,,,,,92,9737,0.9747484934493408,2023-11-01T16:37:37.653Z,2023-11-01 22:07:47.092176
6675,zbsy5w6xn8g,8yhggz9lqtt,0nwlak1g508,1,14,3010,659,562,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['ojzca19hb8n', 'oc5ppt7pea', 'fm59l8lxpmm', 'p597bqihre', '7v4zus1lq48', '7qen3foi7n6', '1tjpmg4p68b', 'y0t4ap9hyzl', 'ltt0ij3pc9', 'mlsh3l0gs3r']",,,,0.0299964231289264,2203,0.6253753452637594,0.6031997213543723,0.7122601923281822,0.237281568587669,0.2094063458265596,5413,0.2556904547372349,2023-11-01T16:37:37.653Z,8666,578,,,,,3060,3188,0.5272347448393748,2023-11-01T16:37:37.653Z,2023-11-01 22:07:47.092176
8319,1j5s3km3afw,4292xlo3kjs,zwwqgq3wf7e,6215,9976,1531,5767,9516,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['wwkbl4h5twn', 'tweybicffn', 'gtcviyw8j1d', '1455t2j11dqg', 'w12el3c7x4h', '2now2fpa9o', '2xl2illepw9', 'opv29qproa', 'ie43h4ityq', 'uly6xxek5ss']",,,,0.9028170986527284,3679,0.3775274574608467,0.4247649098748989,0.7502259966387228,0.2564989240383151,0.4339505353419166,34,0.9294195781187068,2023-11-01T16:37:37.653Z,4467,8201,,,,,296,6666,0.8110524875081477,2023-11-01T16:37:37.653Z,2023-11-01 22:07:47.092176
3317,uwzt59rlmso,tsegtzdszh,q4e0j6bbci,6394,1076,3712,5909,1823,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['j8gufs6zrcl', 't2cdr39vowb', '243kw6rh0y', '9mq24cei5gi', 'r0i8ndt610e', 'rtwy6g8kkja', 'zmqi07rmrdk', 't06mb0maqtm', 'wc4eec8fbhk', 'riod2xre7m']",,,,0.1282153160171715,3151,0.0916128638324915,0.8779766145587973,0.7252170211127902,0.9310289282348388,0.5521116082804802,9644,0.1656495713853576,2023-11-01T16:37:37.653Z,4091,417,,,,,9331,6871,0.3313101632076827,2023-11-01T16:37:37.653Z,2023-11-01 22:07:47.092176
2435,rrp00oyl8vd,tjl63xcpbh,fb952vpx8fh,4803,360,6403,4338,2830,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['45mwdfv1xak', 'ctd2lkfphz6', 'z78pb6xc73o', 'shoncuc0dl', 'ttks21z4yur', 'uhysvtvlzf', 'ehabv24gax', 'lpqsxcyqb3', 'g1x1gxliqvd', 't82vvwpw9hb']",,,,0.4553018554426844,3920,0.5210432511341696,0.8687874373573998,0.916161142992518,0.0797549637711303,0.4213157394997144,6483,0.0624378630113833,2023-11-01T16:37:37.653Z,536,8064,,,,,6992,6880,0.7644835419166449,2023-11-01T16:37:37.653Z,2023-11-01 22:07:47.092176
696,r1mhjb66erf,ochq3a819v,012puva3s1b7n,5817,5408,7111,8902,9748,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['e0fw925ldf', 'r42jmd5r0jn', '2os77imphn1', 'inusxsnnv1', 'pxca4mtulqc', 'wf73w9kua7q', 'aybq0fiw0yv', 'e2tnlmlqlcv', 'j050d1h8ybc', 'k7nxj6sk0ob']",,,,0.5969023184471978,2367,0.1520050180556915,0.2600404438209041,0.9916849851814268,0.9625631911472292,0.3518135927841603,5299,0.5546619073866499,2023-11-01T16:37:37.653Z,6521,9258,,,,,3298,7192,0.9382825029455266,2023-11-01T16:37:37.653Z,2023-11-01 22:07:51.206578
4032,fibmb718r6e,2z7hqbsjnq3,tov44chof1o,1144,6548,1433,8494,3832,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['533x6h7ugvd', 'owdwgs671dd', 'ombwtjaytgr', 'ggob7pc0apl', 'ajk54jipjrl', '5mw3e2qicks', 'g6h4qpiqo7t', '9a91p96jnle', 'h9juljpaqpe', 'julh36805ho']",,,,0.102475753917218,1479,0.3544812674509894,0.4187198972018828,0.6490364780932727,0.2323859885431736,0.3709195571395858,6258,0.1340299679711376,2023-11-01T16:37:37.653Z,6126,347,,,,,3960,448,0.7721945847032958,2023-11-01T16:37:37.653Z,2023-11-01 22:07:51.206578
1077,749zlcfap6u,d3epd0wplws,ytsam2ztnlc,8944,8439,8545,8566,101,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['clfdvyqtp6', 'mmoafh9guw', 'anouzodq67u', 'wxfks4s3mw', 'f74fb0kox0s', '3f62k9hn84g', 'mqc7r8ysa6i', '2prouflfpe3', '6yra1iwlso7', '91b0dvymqo4']",,,,0.0113223135349458,6228,0.5960292839509813,0.126365084078672,0.4086543099581059,0.728275173672944,0.7830486421446861,7300,0.7399210706286492,2023-11-01T16:37:37.653Z,1817,3256,,,,,9444,8088,0.9082685514640276,2023-11-01T16:37:37.653Z,2023-11-01 22:07:51.206578
9129,zrvdbfonza8,9kgarfdole,d73q1wygbmh,8810,3612,8652,9781,6788,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['l1bjjra22m', 'oau8hsrkgpi', 'jmhj8cky0sm', 'bcdu1glujk4', '46uplrlxzqu', '8oyv8ndo3ew', 'm8opj8uog09', '2hzxai3srj7', '5czru4xmd73', 'e0h9h7kx6f']",,,,0.3690176139623633,1926,0.4555074105266892,0.5247760729512361,0.9929192126220904,0.504077908327065,0.8103845940525589,1697,0.6688670288974607,2023-11-01T16:37:37.653Z,897,5684,,,,,7752,8495,0.2847563437743652,2023-11-01T16:37:37.653Z,2023-11-01 22:07:51.206578
1796,hj2xou4r41b,v0hgpim8vj,sq67ypxdcv,7190,8149,3989,4933,1290,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['muz45xoj849', 'n2f9vvvrsed', 'm1k7owrfumo', 'izzb56otleb', 'gvws2t7k7bt', 'hefpzf9q5ht', 'tm0z070n73j', '2ecfyh81zr7', '70v9ewwzdbc', '135xh8lddb4']",,,,0.4949796539614801,4706,0.3172667436165941,0.1272587822066528,0.1846493924558305,0.559746206088038,0.3625290378700638,7870,0.8480674385439764,2023-11-01T16:37:37.653Z,2802,3578,,,,,8559,7486,0.1462246486230256,2023-11-01T16:37:37.653Z,2023-11-01 22:07:51.206578
5652,z0o4m87pdfi,0u1y7rgi3rkd,2k84zuxj2ho,6495,8553,8023,9488,8141,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['awl8cgvm355', 'n58p7ufcu3', 's8732wh5w5s', 'hmybqw0uroj', '1tuztck5f57', '4as5c373h5', 'u35mfnz6pxn', 'luaytr5dmc', 'upzqdkm7wv', 'acxdq3nfy9']",,,,0.192446545977841,5353,0.7146107027032309,0.3005713760137551,0.9930202980548152,0.8073959930142343,0.2472649886254785,9662,0.7456703739921748,2023-11-01T16:37:37.653Z,1862,3406,,,,,92,9737,0.9747484934493408,2023-11-01T16:37:37.653Z,2023-11-01 22:07:51.206578
6675,zbsy5w6xn8g,8yhggz9lqtt,0nwlak1g508,1,14,3010,659,562,,2023-11-01T16:37:37.653Z,2023-11-01T16:37:37.653Z,"['ojzca19hb8n', 'oc5ppt7pea', 'fm59l8lxpmm', 'p597bqihre', '7v4zus1lq48', '7qen3foi7n6', '1tjpmg4p68b', 'y0t4ap9hyzl', 'ltt0ij3pc9', 'mlsh3l0gs3r']",,,,0.0299964231289264,2203,0.6253753452637594,0.6031997213543723,0.7122601923281822,0.237281568587669,0.2094063458265596,5413,0.2556904547372349,2023-11-01T16:37:37.653Z,8666,578,,,,,3060,3188,0.5272347448393748,2023-11-01T16:37:37.653Z,2023-11-01 22:07:51.206578
